Date,Long Iram,Barong Tongkok,Kembang Janggut,Karang Tunggal,Damai,Muara Ancalong,Muara Kaman,Panyinggahan,Sumber Sari,Tj. Issuy,Tenggarong,Muara Wahau
05-Mar-12,0,0,0,0.6,0,0,0,0,0,0,0,1.5
06-Mar-12,34.5,0,1.7,0,3.8,210.5,0,0,0,0,0,20.5
07-Mar-12,0,0,2.3,0,0,0,15.4,7.1,50.5,10.2,0,0
08-Mar-12,0,0.6,4.1,46,0,170.7,0,17.6,0,2,0,0
09-Mar-12,124.5,30.5,0,0.2,0,0,0,0,120.6,0,2.4,0
10-Mar-12,5.5,0,2.5,10,4.8,0,0,0,0,7.3,0,1.5
11-Mar-12,49,0,0,0,0,0,98.3,21.1,0,0,0,31.5
12-Mar-12,0,3.9,3.2,0,0,0,0,0,0,5.2,0,0
13-Mar-12,0,32.5,0,0,2.6,110.2,0,0,0,2,0,0
14-Mar-12,0,0,5.5,0,0,0,19.1,0,0,0,15.2,1.2
15-Mar-12,0,0,0,0,0,140.2,0,0,0,0,0,0
16-Mar-12,0,15.2,4.4,0,7.4,0,0,0,0,0,0,0
17-Mar-12,0,31.5,5.2,0,0,80.5,0,0,0,0.3,0,0
18-Mar-12,0,0,0,0,3.7,0,0,0,0,0,31.4,22.5
19-Mar-12,0,0,2.5,0.4,0,0,0,2.5,0,0,15.2,0
20-Mar-12,18.5,15.2,1.3,0,0,0,30.2,7.9,0,0,0,0
21-Mar-12,0,0,0,0,5.6,0,0,0,17.7,0,0,0
22-Mar-12,0,0,4.2,0,0,0,0,0,0,20.5,0,0
23-Mar-12,0,0,5.1,0,0,130.2,0,0,0,0,0.5,0
24-Mar-12,0,3.6,1.6,0,8.4,0,0,6.5,0,0,0,1.2
25-Mar-12,0,0,0,0.6,0,180.5,0,0,0,0,0,0
26-Mar-12,0,0,0,10,0,160.9,24.4,55.2,18.5,15.7,48.2,3.6
27-Mar-12,0,0,0,45,4.3,0,0,0,0,5.3,12.5,6.5
28-Mar-12,0,3.6,0,0,6.2,190.5,0,4.7,0,0,0,0
29-Mar-12,0,0,0,0,0,185.2,0,0,0,6.2,0,0
30-Mar-12,0,3.6,0,0,0,210.5,39.1,35.2,40.3,0,60.1,0
31-Mar-12,63.5,0.6,0,0,5.3,0,0,17.7,45.5,0,22.5,12
01-Apr-12,0,2.5,0,0,4.4,50.7,0,0,0,0,0.6,0
02-Apr-12,0,0,0,0,0,0,0,0,0,0,31.5,0
03-Apr-12,0,0,2.1,0,0,82.2,0,0,0,7.3,0,0
04-Apr-12,17.1,31.5,4.5,0,8.5,0,0,0,0,0,0,0
05-Apr-12,37.5,20.5,0,19.9,0,0,48.2,12.1,0,0,0,0.9
06-Apr-12,0,0,2.4,0,3.6,0,0,0,3.6,3,15.2,0
07-Apr-12,0,0,0,0,0,170.5,0,0,0,0,0,0
08-Apr-12,0,0,4.6,0,0,0,0,0,0,0,0,0
09-Apr-12,0,0,0,0,6.5,210.2,0,0,0,0,0,0
10-Apr-12,55.6,0,4.5,10.3,0,104.6,0,5.9,0,0,0,0
11-Apr-12,0,0,0,3.4,3.8,0,15.9,22.3,0,0,33.5,51.2
12-Apr-12,0,15.2,0,0,0,0,0,0,0,9.6,0,1.5
13-Apr-12,0,0,0,0,0,0,0,0,0,0,0,0
14-Apr-12,0,0,0,0,6.7,0,15,0,0,0,0,0
15-Apr-12,0,0,0,0,0,0,0,95.7,0,0,1.2,0
16-Apr-12,0,0,0,0,0,0,8.4,0,0,0,0,0
17-Apr-12,0,50.2,2.5,0,5.4,0,0,3.7,35.4,0,20.5,1.6
18-Apr-12,0,0,3.1,0,0,21.2,0,0,0,6.3,33.5,0
19-Apr-12,11.5,0,0,3.2,0,0,0,0,0,3,50.4,0
20-Apr-12,28.2,0,2.4,1.2,7.2,0,0,0,0,0,0,0
21-Apr-12,48.4,0,33.6,0.1,0,0,22.4,33.5,0,0,0,0
22-Apr-12,0,33.5,20.5,5.6,6.1,0,0,0,0,5.2,0,0
23-Apr-12,23,0,0,0,0,15.1,0,5.9,0,3.1,15.2,0
24-Apr-12,0,16.3,3.6,0,0,0,0,0,0,0,30.5,0
25-Apr-12,28.5,2.5,3.2,4,4.3,0,0,0,0,0,0,0
26-Apr-12,0,0,0,5.4,5.8,0,0,12.6,0,10.4,0,0
27-Apr-12,15.5,0.8,1.4,5.1,0,0,0,2.8,0,0,0,47.2
28-Apr-12,25,31.54,0,0,0,0,0,10,39.1,7.5,60.2,14
29-Apr-12,34.8,33.6,2.2,0,7.4,0,77.9,12.4,0,0,0,21.5
30-Apr-12,0,30.5,1.4,2.8,6.3,0,0,0,0,0,1.5,22.5
01-May-12,75,3.6,0,7.2,0,0,0,18.9,0,0,0,0
02-May-12,0,20.5,2.3,0,4.6,0,0,0,0,0,0,20.5
03-May-12,0,33.6,4.2,22.3,0,0,0,0,0,0,48.7,0
04-May-12,89,65.2,1.4,0.7,0,120.2,71.2,18.1,0,7.2,75.3,16.3
05-May-12,0,0.6,0,12.8,0,0,0,5.7,0,0,0,35.2
06-May-12,87.5,50.2,0,6,3.7,170.5,0,0,40.1,5,0,0
07-May-12,61.1,2.5,4.2,0,0,0,0,0.3,20.2,0,0,0
08-May-12,95.5,0,0,19.5,0,0,0,0,18.4,0,0,1.5
09-May-12,0,0,0,0.5,2.4,180.5,59.8,6.3,0,0,54.2,2.5
10-May-12,0,0,0,0,0,0,0,0,0,0,0,0
11-May-12,0,0,0,0,5.2,0,0,0,0,10.3,0,0
12-May-12,0,15.2,0,3.9,0,0,0,0,0,0,0,0
13-May-12,16.7,0,1.5,0,0,105.2,0,0,0,0,66.9,0
14-May-12,0,0,0,2.3,4.3,0,0,0,0,0,23.4,1.5
15-May-12,0,0,0,0.2,0,90.3,0,0,0,0,0,3.6
16-May-12,15.1,0,0,21.7,0,0,0,0,0,0,0,0
17-May-12,0,0,0,0,0,120.2,0,0,0,0,0,0
18-May-12,25,2.5,22.3,0,4.4,0,0,34.1,0,0,0,0
19-May-12,0,0,16.5,0,0,90.5,0,0,0,8.2,43.7,0
20-May-12,0,0,25.4,1.8,0,0,0,0,0,0,85.2,1.5
21-May-12,0,0,0,0,2.3,0,0,0,0,0,18.6,0
22-May-12,11.1,15.2,0,0,3.6,192.6,0,12.6,0,0,0,0
23-May-12,25.5,31.5,2.7,0.8,0,0,0,0,33.1,0,0,0
24-May-12,0,0,1.4,9.2,0,197.5,0,22.6,47.2,0,0,0
25-May-12,47.2,0,3.2,0,4.8,0,44,15.1,0,0,0,1.2
26-May-12,0,0,0,0,0,0,0,0,0,15.7,0,0
27-May-12,0,1.5,0,0,0,0,0,0,0,0,0,0
28-May-12,47,0,0,0,3.8,0,37.5,6.9,44.2,0,102.9,0
29-May-12,0,0,1.4,0.4,0,0,0,13.9,0,0,76.5,22.4
30-May-12,4.2,2.9,1.2,3.2,2.6,0,28.8,0,0,0,0,0
31-May-12,6.2,2.5,0,5.8,0,0,0,4.4,0,0,0,20.6
01-Jun-12,13.4,0,0,4.1,0,0,0,0,34.05,0,0,0
02-Jun-12,12.5,0,3.7,7,0,0,0,43.5,0,3.5,0,10.5
03-Jun-12,22.4,0,0,20,0,0,15.5,0,0,0,0,0
04-Jun-12,0,2.4,0,0,6.6,0,0,0,0,0,0,0
05-Jun-12,7.5,0,0,10.5,0,0,0,0,0,7.7,55.7,0
06-Jun-12,0,0,1.5,0,0,0,0,28.3,0,0,18.4,16.2
07-Jun-12,4.1,1.5,3.2,0,0,0,40,23.2,0,0,0,0
08-Jun-12,0,0,1.2,0,6.2,0,0,2.1,0,20.5,0,0
09-Jun-12,13.4,0,3.4,8.6,0,0,0,3.8,0,0,0,0
10-Jun-12,0,0,2.2,1.7,3.3,0,0,0,0,0,0,11.3
11-Jun-12,21.4,50.2,0,3.5,0,0,58.7,47.8,70.1,70.9,92.7,0
12-Jun-12,0,30.2,0,0,0,0,0,1.7,0,0,0,0
13-Jun-12,0,15.2,3.6,0,5.2,0,0,0,0,0,48.9,22.5
14-Jun-12,0,0,31.5,0,0,0,0,0,0,0,12.6,31.5
15-Jun-12,0,0,26.2,0,0,0,0,0,0,0,0,15.2
16-Jun-12,0,6.3,0,0,4.2,0,0,0,0,0,0,0
17-Jun-12,0,2.5,0,0,0,0,0,0,0,0,0,0
18-Jun-12,0,0,0,0,0,0,0,0,0,0,0,0
19-Jun-12,0,0,0.6,17.3,0,0,0,0,0,0,96.5,0
20-Jun-12,0,31.5,1.5,0,4.7,0,0,0,0,0,27.8,1.5
21-Jun-12,0,15.2,20.5,0,0,0,0,0,0,0,0,0
22-Jun-12,0,0,0,2.3,0,0,26.4,0,0,20.4,0,0
23-Jun-12,0,0,0,0,0,0,0,49.8,0,0,0,31.5
24-Jun-12,0,30.2,0,10,8.4,0,0,0,0,0,0,15.2
25-Jun-12,7,1.5,15.2,0.4,0,0,0,0,25.7,0,60.7,0
26-Jun-12,0,0,0,0.5,0,0,0,0,0,0,0,0
27-Jun-12,0,0,0,0,4.6,0,0,0,0,0,0,0
28-Jun-12,0,0,22.5,0.9,0,86.5,0,0,0,0,0,15.2
29-Jun-12,0,15.2,0,0.2,4.8,0,16.2,0,0,0,0,31.5
30-Jun-12,0,30.5,0,0,5.6,0,0,0.4,0,13.1,43.9,2.5
01-Jul-12,29,20.5,0,0,2.3,0,0,0,0,0,33.7,20.5
02-Jul-12,0,30.5,0,0,2.6,0,0,0,0,0,0,31.6
03-Jul-12,0,0,0.9,0,0,0,0,0,0,10.3,20.4,15.2
04-Jul-12,0,16.2,2.5,0,3.5,0,16.4,0,0,0,0,0
05-Jul-12,0,0,0,7.9,31.6,60.5,0,0,0,0,0,0
06-Jul-12,0,0,22.5,0,2.5,0,0,0,34.1,0,0,0
07-Jul-12,0,0,0,7.7,0,42.2,52.5,4.2,33.1,0,0,0
08-Jul-12,34.7,30.2,15.2,0,0,0,54.3,20.2,0,0,0,1.2
09-Jul-12,0,0,0,0,0.6,0,0,0,0,17.5,70.6,0
10-Jul-12,5.5,0,0,0,0,0,0,1.4,0,0,15.7,33.5
11-Jul-12,0,1.5,0,0,0,65.5,0,0,0,0,0,0
12-Jul-12,0,0,0,0,0,0,8.9,1.4,0,0,0,0
13-Jul-12,0,0,0,0.6,13.2,0,0,0,0,0,58.3,0
14-Jul-12,24.1,0,0,7.6,0,0,0,16.9,0,0,0,0
15-Jul-12,15,0,0,0,0,0,0,9,29.9,0,0,0
16-Jul-12,0,0,2.5,0,31.5,0,0,0,0,0,0,0
17-Jul-12,0,0,0,0,0,0,0,0,0,0,0,0.6
18-Jul-12,0,0,0,1.8,0,0,0,0,0,0,0,0.9
19-Jul-12,41.9,0,4.5,1,0,0,0,0,0,12,47.7,0
20-Jul-12,0,0,2.7,0.3,0,0,0,0,0,0,10.8,0
21-Jul-12,0,0,0,0,1.6,0,0,56.8,0,5.3,0,1.5
22-Jul-12,0,0,3.4,0,0,0,0,0,0,0,52.9,31.5
23-Jul-12,0,1.5,2.5,0,0,0,0,0,20,0,23.4,0
24-Jul-12,0,30.2,0,1.1,0,0,0,0,20.1,0,0,0
25-Jul-12,0,0,0,8.4,0,0,0,0,24.3,0,0,0
26-Jul-12,37.5,0,25.4,2.4,1.5,0,0,0,0,0,0,0
27-Jul-12,0,0,0,0,0,0,0,0,0,0,24.5,1.2
28-Jul-12,0,1.2,31.6,0,0,0,0,0,0,0,0,0
29-Jul-12,0,0,2.5,0,0,0,0,0,0,30.3,0,0
30-Jul-12,0,0,0,0,0,0,0,0,0,0,36.8,0
31-Jul-12,0,0,0,0,0,0,0,0,0,0,17.4,10.2
01-Aug-12,0,0,0,0,22.5,0,0,7.4,0,0,0,0
02-Aug-12,0,10.5,2.5,0,21.5,0,0,0,0,20.5,81.4,0
03-Aug-12,0,0,0,0,1.6,0,0,0,0,0,0,0
04-Aug-12,0,0,3.5,0,0,0,0,0,0,0,0,0
05-Aug-12,0,0,0,0,0,0,0,0,32,0,0,0
06-Aug-12,0,0,4.1,0,2.5,0,0,0,0,0,0,0
07-Aug-12,0,12.5,0,0,22.5,0,0,0,0,0,0,0
08-Aug-12,0,0,0,0,61.2,0,0,0,0,52.3,0,0
09-Aug-12,0,0,0,0.5,0,0,0,10.9,0,0,18.7,47.2
10-Aug-12,0,0,0,0,0,0,0,0,30.2,0,0,0.9
11-Aug-12,0,0,0,0.8,12.5,0,16.4,0.9,0,5.2,77.6,0.5
12-Aug-12,0,1.5,0,0,0.6,0,0,0.2,0,0,0,0
13-Aug-12,0,0,0,0,0,0,0,0,22.3,0,0,0
14-Aug-12,0,0,0,0,0,0,0,0,0,0,0,0
15-Aug-12,0,0,15.2,0,0,22.3,0,0,0,10.5,0,0.5
16-Aug-12,0,0,0.6,0,1.5,0,0,0,0,0,0,0
17-Aug-12,0,0,0.5,12.32,0,0,0,0,20.1,0,0,3.5
18-Aug-12,0,3.6,15.4,0.85,0,0,0,0,0,0,58.6,0
19-Aug-12,11.7,50.2,0,0.02,0,64.1,0,0,0,0,0,0
20-Aug-12,33.2,0,0,0,0,0,0,0,24.2,0,0,0
21-Aug-12,0,0,0,0.3,2.4,0,0,11.5,0,0,0,1.2
22-Aug-12,0,0,1.8,0,31.5,10.2,0,0,0,0,0,0
23-Aug-12,0,0,0,0,0,0,0,10.7,0,0,26.3,0
24-Aug-12,9,0,0,1.3,0,0,0,0,40.1,0,0,30.5
25-Aug-12,21.1,0,0,0,12.5,0,0,0,0,20.3,74.4,11.5
26-Aug-12,0,0,0,14.7,0,81.3,0,0,0,5.2,45.7,0
27-Aug-12,0,0,2.3,0,0,0,0,55.7,0,0,0,0
28-Aug-12,0,30.5,1.2,3,0,0,83.22,0,0,0,14.3,0
29-Aug-12,44.2,16.2,2.5,10,0,0,0,0,0,0,0,1.2
30-Aug-12,0,0,0,9.7,2.5,0,0,0,0,0,0,0
31-Aug-12,19.2,20.5,4.7,0.5,0,0,21.7,8.8,0,0,0,13.5
01-Sep-12,0,0,2.5,0,20.5,0,0,0,0,0,14.7,1.2
02-Sep-12,5.4,0,3.4,0,15.2,0,0,0,0,0,0,0
03-Sep-12,0,0,0,0,0,0,0,0,0,0,0,3.6
04-Sep-12,0,0,4.5,0,0,0,0,0,0,10.2,0,0
05-Sep-12,0,0,0,0,0,0,0,0,0,0,0,0
06-Sep-12,0,155.3,0,0,0,0,0,0,70.2,0,0,0
07-Sep-12,0,40.3,2.7,0,31.6,0,0,0,20.2,7.2,38.5,0
08-Sep-12,0,0,4.2,0,22.5,0,0,0.8,0,0,10.2,0
09-Sep-12,0,16.5,0,0,0,0,0,0,10.3,0,0,0
10-Sep-12,0,0,0,0,15.2,0,0,31.4,0,6.3,0,15.2
11-Sep-12,0,0,0,0,0,0,0,0,0,0,0,30.2
12-Sep-12,0,0,0,0,0,0,0,0,20.2,0,0,0
13-Sep-12,0,0,3.1,0,21.4,0,0,0,0,0,0,0
14-Sep-12,0,0,2.6,0,1.5,0,0,0,0,0,0,1.5
15-Sep-12,21.1,0,2.4,0,0,21.5,12.7,0.2,0,0,0,15.2
16-Sep-12,0,0,0,1,0,0,0,0,0,0,0,0
17-Sep-12,13.4,0,0,5.8,0,0,0,0,0,20.5,52.8,0
18-Sep-12,0,0,0,1,0,0,0,0,0,5.2,0,0
19-Sep-12,45.2,0,0,51.3,0,0,0,0,0,0,0,11.4
20-Sep-12,26.1,0,15.2,0.7,0,22.1,0,2.1,0,0,27.4,0
21-Sep-12,0,0,0,9.8,15.2,0,24.1,4.2,0,0,0,0
22-Sep-12,0,0,0,0,0,0,0,0,0,0,0,0
23-Sep-12,0,0,0,0,0,0,0,0,0,0,0,0
24-Sep-12,0,0,31.5,0,31.6,0,0,0,0,0,0,0
25-Sep-12,0,0,15.2,0,15.2,0,0,0,0,0,0,1.5
26-Sep-12,0,0,0,0,0,0,0,0,0,0,0,0
27-Sep-12,0,0,0,0,0,0,0,0,0,0,0,0
28-Sep-12,0,0,0,0,31.5,0,0,0,0,0,43.7,0
29-Sep-12,0,0,4.2,0,2.5,0,0,0,0,0,0,1.3
30-Sep-12,0,0,1.5,0,0,0,0,0,0,0,0,0
01-Oct-12,0,0,4.1,0,21.6,0,0,0,0,0,0,0
02-Oct-12,10,0,1.4,4.8,15.2,0,0,0,0,6.3,112.7,22.6
03-Oct-12,0,0,0,0,0,0,0,4.5,0,0,0,0
04-Oct-12,0,0,0,0.4,0,0,0,0,0,0,0,0
05-Oct-12,0,0,2.2,0,1.5,0,0,0,0,0,0,0
06-Oct-12,0,0,1.1,0,0,0,0,0,0,0,0,0
07-Oct-12,0,0,3.4,0,0,0,0,0,4.1,0,118.4,0
08-Oct-12,15,0,25.4,58.5,0,21.1,0,0,0,0,0,0
09-Oct-12,0,0,30.5,3,21.5,0,0,0,0,0,0,0
10-Oct-12,0,0,0,4.3,31.6,30,10.3,7.7,0,5.2,34.8,15.2
11-Oct-12,0,0,0,22.9,0,0,0,36.2,0,0,0,0
12-Oct-12,0,10.7,0,0,0,0,0,0,0,0,0,0
13-Oct-12,10,0,15.2,0.2,16.5,0,0,0,0,0,0,0
14-Oct-12,0,0,0,2.3,62.5,0,0,0,0,0,18.3,0
15-Oct-12,0,3.5,0,2.2,0.5,0,0,0,40.3,0,0,0
16-Oct-12,0,0,0,0,0,0,0,0,0,0,0,0
17-Oct-12,0,0,0.6,0,0.5,31.1,0,0,32.3,0,22.4,3.6
18-Oct-12,0,0,2.6,0,0.5,0,0,0,0,0,0,1.5
19-Oct-12,0,0,1.4,1.1,0,0,0,0,0,0,0,0
20-Oct-12,0,0,0,0,0,0,0,0,0,0,0,0
21-Oct-12,22.4,0,15.2,0,0,0,0,0,8.4,0,41.2,0
22-Oct-12,10,0,0,0,0,10.5,0,0.4,0,0,0,0
23-Oct-12,20,30.2,5.6,1.1,15.2,0,0,0,0,0,0,0
24-Oct-12,38.5,20,0,1,0,0,0,39.8,0,10.5,12.6,1.2
25-Oct-12,13.5,10.2,0,0.2,0,0,0,6.6,0,0,0,0
26-Oct-12,13.1,0,2.5,24.2,0,74.4,31.7,0,0,0,0,0
27-Oct-12,0,0,0,0,33.5,0,0,10.9,0,10.3,0,0
28-Oct-12,0,5.6,2.5,0,31.4,0,0,0,0,0,0,45.2
29-Oct-12,0,8.5,2.4,0.1,0,0,0,0,0,0,63.2,15.2
30-Oct-12,10,10,1.2,0.6,0,0,0,0,0,6.3,0,22.4
31-Oct-12,0,0,0,5.2,3.6,0,0,0,0,0,27.6,20.5
01-Nov-12,0,0,3.4,7.8,15.2,10.2,0,0,0,0,24.7,0
02-Nov-12,0,0,0,0.8,0,0,0,0,0,4.3,0,0
03-Nov-12,0,10,2.6,1.2,0,0,0,0,0,15.2,72.3,0
04-Nov-12,0,20,1.5,8,0,0,0,0,18.07,0,17.8,0
05-Nov-12,30.9,0,4.2,0,0,24.1,16.3,0,0,0,0,0
06-Nov-12,20.3,40,0,4,22.5,0,0,0,3.09,0,0,12.5
07-Nov-12,10,0,0,2.2,21.5,0,14.5,32.4,0,0,0,0
08-Nov-12,40,0,0,6.6,0,0,0,0,0,10.5,0,0
09-Nov-12,0,16,1.5,0,0,0,0,0,0,0,0,0
10-Nov-12,27,0,0,0,0,0,0,0,26.01,0,94.3,0
11-Nov-12,25,0,0,4.6,0,0,0,0,20.03,0,0,0
12-Nov-12,0,0,30.5,2.1,0,13.3,0,0,0,5.2,62.7,22.5
13-Nov-12,10,0,15.2,4,0,0,0,0,0,0,0,31.5
14-Nov-12,0,35.5,0,3.5,2,0,0,0,19.02,0,0,0
15-Nov-12,21.8,0,0,0,0,0,0,0.7,0,0,47.7,0
16-Nov-12,15,0,2.3,0,0,0,36.3,1.5,46.09,6.3,12.3,0
17-Nov-12,17,0,3.2,0,0,0,0,18.9,0,0,0,1.5
18-Nov-12,0,0,2.5,0,0,0,0,22.4,0,0,0,0
19-Nov-12,10,20,0,0,15.2,61.5,0,0,0,0,0,0
20-Nov-12,21.6,0,0,2.3,0,0,47.4,20,0,0,82.6,0
21-Nov-12,27,20.8,2.5,0,0,0,0,29.2,0,0,0,0
22-Nov-12,0,0,5.2,13.6,0,26.1,35.8,0,9.07,0,0,1.5
23-Nov-12,64,0,0,8.1,0,0,0,0,0,10.2,97.4,0
24-Nov-12,0,0,0,0,0,0,0,41.8,0,0,44.2,0
25-Nov-12,0,0,0,10,34.2,0,0,0,20.02,0,0,0
26-Nov-12,35,0,2.5,0,0,0,0,4.5,0,0,48.7,0
27-Nov-12,0,0,0,0,15.2,0,0,0,0,0,0,22.6
28-Nov-12,21,0,3.1,0,0,0,0,8.2,0,0,0,0
29-Nov-12,10,0,2.4,0,31.4,0,0,0,0,0,54.9,0
30-Nov-12,0,0,1.5,0,22.54,101.1,0,0,20.09,0,0,0
01-Dec-12,0,0,0,0,0,0,0,0,0,0,44.3,1.6
02-Dec-12,0,0,2.2,0,22.5,0,0,0,0,20.5,12.4,0
03-Dec-12,0,120,3.5,0,31.6,0,0,0,10.05,0,0,0
04-Dec-12,107,100,0,0,0,50.4,0,15.5,0,0,0,0
05-Dec-12,18,0,0.6,0,0,0,0,61.5,69.02,0,0,30.5
06-Dec-12,31.9,0,11.3,30,12.5,0,15.2,34.9,0,0,0,2.5
07-Dec-12,0,0,21.1,0,0,0,24.5,0,0,0,86.7,0
08-Dec-12,32,0,0,0,22.5,0,0,60,65.06,52.3,52.4,0
09-Dec-12,0,0,5.2,0,20.5,0,0,25.4,0,0,0,0
10-Dec-12,21.1,0,0,20,0,32.5,0,0,0,0,74.3,0
11-Dec-12,17,0,3.5,0.3,0,0,0,7.9,0,5.2,0,15.2
12-Dec-12,0,0,1.4,0,26.3,0,0,0,0,0,0,0
13-Dec-12,19,0,4.2,0,0,70.3,0,0.6,10.01,0,24.7,0
14-Dec-12,12.1,0,0,0,62.5,0,0,25.5,21.04,0,0,31.4
15-Dec-12,12.8,0,0,0,0,0,0,10.1,0,10.5,0,15.2
16-Dec-12,0,0,1.4,0,15.2,0,0,0,0,0,0,0
17-Dec-12,0,0,3.5,0,0,0,0,0,0,0,0,0
18-Dec-12,0,0,0,0,0,0,0,13,0,0,0,0.9
19-Dec-12,0,0,0,0,3.5,0,0,0,0,0,92.6,0.5
20-Dec-12,0,0,3.5,0,0.6,0,0,0,0,0,0,0
21-Dec-12,0,0,3.2,0,0,0,0,0,0,0,103.8,0
22-Dec-12,0,0,0,0,0,0,0,0.2,0,0,66.7,0
23-Dec-12,1.7,0,0,0,0,0,0,61.4,0,0,0,0
24-Dec-12,12.7,0,2.1,0,15.2,91.2,0,0,21.05,0,0,0
25-Dec-12,43.1,0,1.4,0,0,0,0,0,29.1,20.3,0,1.5
26-Dec-12,15,0,3.2,0,0,0,0,33.4,0,5.2,22.4,0
27-Dec-12,0,0,3.6,0,0,0,0,9.4,0,0,0,0
28-Dec-12,0,0,2.5,0,33.6,63.2,13.6,0,34.05,0,87.2,0
29-Dec-12,15,0,0,9.5,0,0,0,5.3,0,0,16.7,45.2
30-Dec-12,0,0,0,0,0,0,0,1.6,0,0,0,33.6
31-Dec-12,0,0,0,10,0.5,0,0,0,8,0,0,20.5
01-Jan-13,20.8,0,-,0,-,155.2,0,2.6,0,20.5,0,0
02-Jan-13,10.11,0,-,50,-,0,0,3.8,0,3.6,0,11.6
03-Jan-13,10.12,70,-,0,-,0,70.6,17,0,0,78.9,20.5
04-Jan-13,0,0,-,0,-,0,0,6.3,0,0,0,16.2
05-Jan-13,0,0,-,0,-,45.1,20.5,0,0,33.6,0,0
06-Jan-13,0,40.5,-,0,-,0,0,9.1,0,0,0,30.5
07-Jan-13,20.6,0,-,0.5,-,0,9.1,0,0,15.2,0,15.2
08-Jan-13,0,0,-,0,-,0,0,0,0,0,48.4,0
09-Jan-13,0,65.3,-,0,-,0,0,0,20.3,0,0,0
10-Jan-13,0,0,-,0,-,102.3,0,0,0,0,0,51.2
11-Jan-13,0,0,-,0,-,0,0,0,25.2,3.6,38.5,0
12-Jan-13,10.12,0,-,30,-,14.2,0,10.1,38.4,0,105.6,3.5
13-Jan-13,0,20,-,0,-,0,0,0,14.8,0,0,0
14-Jan-13,0,0,-,0,-,0,0,0,0,0,0,14.2
15-Jan-13,0,0,-,0,-,46.1,38.5,0,0,0,82.7,0
16-Jan-13,10.5,20.3,-,0,-,0,0,1.6,0,15.2,24.8,0
17-Jan-13,0,0,-,25,-,0,0,0,20.1,0,90.4,22.5
18-Jan-13,0,0,-,0,-,0,0,0,0,0,108.3,31.6
19-Jan-13,0,0,-,0,-,0,0,0,0,0,0,0.5
20-Jan-13,0,85,-,15,-,0,0,5,0,21.4,0,0
21-Jan-13,0,0,-,0,-,0,0,0,0,12.5,0,0
22-Jan-13,0,0,-,0,-,63.2,0,0,0,0,0,15.2
23-Jan-13,0,0,-,9.8,-,0,0,0,10.5,0,12.7,0
24-Jan-13,0,0,-,0,-,64.1,0,0,0,0,0,0
25-Jan-13,10.5,0,-,0.7,-,0,0,3.4,0,66.5,0,0
26-Jan-13,10,0,-,0.2,-,0,0,58.3,25.1,15.2,43.4,0
27-Jan-13,0,50.4,-,0,-,0,0,0.4,35.1,10.5,13.8,0
28-Jan-13,10.6,0,-,52,-,0,0,8.5,0,0,0,1.5
29-Jan-13,10.7,0,-,0,-,22.5,70.1,40.5,65.2,0,0,21.5
30-Jan-13,40.48,0,-,0,-,0,0,16.6,0,0,0,0
31-Jan-13,0,0,-,0,-,0,0,6.1,0,0,31.6,1.5
01-Feb-13,0,0,-,0,-,0,0,0,0,15.2,0,2.5
02-Feb-13,60.57,35.3,-,0,-,0,60.5,67.4,0,62.5,0,0
03-Feb-13,0,0,-,0,-,0,0,0,0,0,60.4,0
04-Feb-13,0,0,-,0,-,0,0,0,0,0,0,0
05-Feb-13,0,0,-,0,-,23.3,0,0,36.3,12.5,104.7,3.6
06-Feb-13,0,20.5,-,0,-,0,23.1,0,0,3.6,62.6,0
07-Feb-13,20,0,-,0,-,0,0,62.4,6.5,0,0,0
08-Feb-13,0,0,-,15,-,0,0,0,0,0,0,0
09-Feb-13,90.85,0,-,17.6,-,0,0,13.3,0,11.5,0,1.6
10-Feb-13,30.35,10.2,-,0,-,72.1,0,2,0,21.4,0,0
11-Feb-13,0.55,0,-,7.7,-,0,15.3,21.7,0,0,0,2
12-Feb-13,0,0,-,0,-,0,0,0,0,0,34.7,0
13-Feb-13,20.85,0,-,4.9,-,91.5,0,0,0,0,12.8,0
14-Feb-13,0,0,-,0.5,-,0,0,0,0,15.2,0,0
15-Feb-13,0,40,-,95.5,-,0,0,0,0,0,125.3,2.6
16-Feb-13,40.5,0,-,16.5,-,0,0,25.8,99.7,0,0,0
17-Feb-13,10.85,0,-,2.5,-,21.4,11.3,59.9,0,0,86.4,0
18-Feb-13,0,0,-,9,-,0,0,6.4,0,0,50.2,0
19-Feb-13,10.4,0,-,0,-,0,0,22.2,24.1,22.6,0,0
20-Feb-13,10.62,0,-,15.9,-,0,0,0,0,3.5,0,15.2
21-Feb-13,30.8,0,-,4.6,-,0,51.5,17.1,26.1,0,0,0
22-Feb-13,0,0,-,5,-,0,0,0,0,0,0,0
23-Feb-13,20.9,0,-,0,-,0,10.05,5.9,0,0,42.3,31.2
24-Feb-13,0,0,-,0,-,0,0,0,0,21.5,21.4,11.3
25-Feb-13,0,25.6,-,0,-,0,0,0,0,0,0,0
26-Feb-13,0,30.3,-,0,-,0,0,13.5,0,0,0,0
27-Feb-13,0,0,-,6.7,-,0,0,0,0,0,15.7,2.4
28-Feb-13,0.55,35.3,-,0,-,0,50.1,52.4,0,0,132.8,1.5
01-Mar-13,0,0,-,0,-,0,0,0,27.6,0,0,20.5
02-Mar-13,0,0,-,5.2,-,0,0,0,0,0,0,12.5
